(14, 112, 193, 'v')
(14, 122, 209, 'v')
(14, 124, 224, 'v')
(14, 126, 240, 'v')
(14, 127, 267, 'v')
(14, 130, 251, 'v')
(14, 131, 229, 'v')
(14, 133, 207, 'v')
(14, 134, 202, 'v')
(15, 4, 82, 'v')
(15, 5, 21, 'v')
(15, 6, 55, 'v')
(15, 15, 0, 'v')
(15, 16, 61, 'v')
(15, 20, 55, 'v')
(15, 21, 85, 'v')
(15, 27, 104, 'v')
(15, 29, 85, 'v')
(15, 45, 99, 'v')
(15, 46, 72, 'v')
(15, 137, 247, 'h')
(15, 140, 236, 'h')
(16, 4, 23, 'v')
(16, 5, 82, 'v')
(16, 15, 61, 'v')
(16, 16, 0, 'v')
(16, 20, 114, 'v')
(16, 21, 26, 'v')
(16, 27, 49, 'h')
(16, 45, 100, 'h')
(16, 46, 131, 'h')
(16, 137, 216, 'h')
(16, 140, 295, 'h')
(17, 1, 54, 'v')
(17, 7, 31, 'v')
(17, 8, 26, 'v')
(17, 11, 24, 'v')
(17, 12, 13, 'v')
(17, 17, 0, 'v')
(18, 0, 72, 'v')
(18, 3, 124, 'h')
(18, 14, 48, 'v')
(18, 18, 0, 'v')
(18, 19, 8, 'v')
(18, 23, 21, 'v')
(18, 25, 31, 'v')
(18, 26, 41, 'v')
(18, 30, 134, 'v')
(18, 31, 135, 'v')
(18, 34, 137, 'v')
(18, 36, 57, 'v')
(18, 42, 142, 'v')
(18, 50, 71, 'v')
(18, 56, 85, 'v')
(18, 61, 100, 'v')
(18, 71, 114, 'v')
(18, 131, 253, 'h')
(18, 133, 231, 'h')
(18, 134, 210, 'h')
(19, 0, 66, 'v')
(19, 3, 132, 'h')
(19, 14, 56, 'h')
(19, 18, 8, 'v')
(19, 19, 0, 'v')
(19, 23, 13, 'v')
(19, 25, 23, 'v')
(19, 26, 33, 'v')
(19, 30, 128, 'v')
(19, 31, 129, 'v')
(19, 34, 131, 'v')
(19, 36, 49, 'v')
(19, 42, 136, 'v')
(19, 50, 63, 'v')
(19, 56, 77, 'v')
(19, 61, 92, 'v')
(19, 71, 108, 'v')
(19, 131, 247, 'h')
(19, 133, 225, 'h')
(19, 134, 204, 'h')
(20, 15, 55, 'v')
(20, 16, 114, 'v')
(20, 20, 0, 'v')
(20, 21, 96, 'v')
(20, 27, 115, 'v')
(20, 29, 30, 'v')
(20, 45, 110, 'h')
(20, 46, 79, 'v')
(20, 53, 69, 'v')
(20, 59, 84, 'v')
(20, 62, 113, 'v')
(20, 68, 113, 'v')
(20, 69, 115, 'v')
(20, 74, 97, 'v')
(20, 86, 115, 'v')
(20, 95, 204, 'v')
(20, 97, 209, 'v')
(20, 103, 231, 'v')
(20, 105, 233, 'v')
(20, 108, 131, 'v')
(20, 112, 398, 'v')
(20, 121, 145, 'v')
(20, 122, 414, 'v')
(20, 123, 161, 'v')
(20, 124, 429, 'v')
(20, 125, 176, 'v')
(20, 128, 271, 'v')
(20, 129, 180, 'v')
(20, 136, 276, 'v')
(20, 137, 258, 'v')
(20, 139, 202, 'v')
(20, 140, 217, 'v')
(20, 141, 205, 'v')
(20, 142, 201, 'v')
(21, 4, 49, 'v')
(21, 5, 106, 'v')
(21, 15, 85, 'v')
(21, 16, 26, 'v')
(21, 20, 96, 'v')
(21, 21, 0, 'v')
(21, 27, 23, 'v')
(21, 29, 118, 'h')
(21, 45, 74, 'h')
(21, 46, 105, 'h')
(21, 137, 190, 'h')
(21, 140, 269, 'h')
(21, 142, 289, 'h')
(22, 13, 31, 'v')
(22, 22, 0, 'v')
(22, 24, 18, 'v')
(22, 28, 28, 'v')
(22, 32, 38, 'v')
(22, 43, 47, 'v')
(22, 52, 59, 'v')
(22, 57, 66, 'v')
(22, 60, 75, 'v')
(22, 75, 85, 'v')
(22, 82, 94, 'v')
(22, 88, 102, 'v')
(22, 106, 111, 'v')
(23, 0, 55, 'v')
(23, 3, 145, 'h')
(23, 14, 69, 'h')
(23, 18, 21, 'h')
(23, 19, 13, 'v')
(23, 23, 0, 'v')
(23, 25, 10, 'v')
(23, 26, 20, 'v')
(23, 30, 117, 'v')
(23, 31, 118, 'v')
(23, 34, 120, 'v')
(23, 36, 36, 'v')
(23, 42, 125, 'v')
(23, 50, 50, 'v')
(23, 56, 64, 'v')
(23, 61, 79, 'v')
(23, 71, 97, 'v')
(23, 131, 236, 'h')
(23, 133, 214, 'h')
(23, 134, 193, 'h')
(24, 22, 18, 'v')
(24, 24, 0, 'v')
(24, 28, 12, 'v')
(24, 32, 24, 'h')
(24, 43, 35, 'h')
(24, 52, 49, 'h')
(24, 57, 58, 'h')
(24, 60, 69, 'h')
(24, 75, 81, 'h')
(24, 82, 92, 'h')
(24, 88, 102, 'h')
(24, 106, 113, 'h')
(25, 0, 49, 'v')
(25, 3, 155, 'h')
(25, 14, 79, 'h')
(25, 18, 31, 'h')
(25, 19, 23, 'h')
(25, 23, 10, 'v')
(25, 25, 0, 'v')
(25, 26, 10, 'v')
(25, 30, 109, 'v')
(25, 31, 110, 'v')
(25, 34, 112, 'v')
(25, 36, 26, 'v')
(25, 42, 117, 'v')
(25, 50, 40, 'v')
(25, 56, 54, 'v')
(25, 61, 69, 'v')
(25, 71, 89, 'v')
(25, 131, 228, 'h')
(25, 133, 206, 'h')
(25, 134, 185, 'h')
(26, 0, 59, 'h')
(26, 3, 165, 'h')
(26, 14, 89, 'h')
(26, 18, 41, 'h')
(26, 19, 33, 'h')
(26, 23, 20, 'h')
(26, 25, 10, 'v')
(26, 26, 0, 'v')
(26, 30, 101, 'v')
(26, 31, 102, 'v')
(26, 34, 104, 'v')
(26, 36, 16, 'v')
(26, 42, 109, 'v')
(26, 50, 30, 'v')
(26, 56, 44, 'v')
(26, 61, 59, 'v')
(26, 71, 81, 'v')
(26, 131, 220, 'h')
(26, 133, 198, 'h')
(26, 134, 177, 'h')
(27, 4, 72, 'v')
(27, 5, 125, 'v')
(27, 15, 104, 'v')
(27, 16, 49, 'v')
(27, 20, 115, 'v')
(27, 21, 23, 'v')
(27, 27, 0, 'v')
(27, 29, 95, 'v')
(27, 45, 51, 'v')
(27, 46, 82, 'h')
(27, 67, 87, 'v')
(27, 74, 162, 'v')
(27, 86, 180, 'v')
(27, 95, 89, 'v')
(27, 137, 167, 'h')
(27, 140, 246, 'h')
(27, 142, 266, 'h')
(28, 22, 28, 'v')
(28, 24, 12, 'v')
(28, 28, 0, 'v')
(28, 32, 12, 'v')
(28, 43, 23, 'h')
(28, 52, 37, 'h')
(28, 57, 46, 'h')
(28, 60, 57, 'h')
(28, 75, 69, 'h')
(28, 82, 80, 'h')
(28, 88, 90, 'h')
(28, 106, 101, 'h')
(29, 15, 85, 'h')
(29, 20, 30, 'v')
(29, 21, 118, 'v')
(29, 27, 95, 'v')
(29, 29, 0, 'v')
(29, 45, 84, 'h')
(29, 46, 53, 'v')
(29, 53, 39, 'v')
(29, 59, 54, 'v')
(29, 62, 87, 'v')
(29, 68, 87, 'v')
(29, 69, 89, 'v')
(29, 74, 67, 'v')
(29, 86, 85, 'v')
(29, 95, 178, 'v')
(29, 97, 183, 'v')
(29, 103, 205, 'v')
(29, 105, 207, 'v')
(29, 108, 101, 'v')
(29, 112, 372, 'v')
(29, 121, 115, 'v')
(29, 122, 388, 'v')
(29, 123, 131, 'v')
(29, 124, 403, 'v')
(29, 125, 146, 'v')
(29, 128, 245, 'v')
(29, 129, 150, 'v')
(29, 136, 250, 'v')
(29, 137, 232, 'v')
(29, 139, 172, 'v')
(29, 140, 191, 'v')
(29, 141, 175, 'v')
(29, 142, 175, 'v')
(30, 0, 62, 'v')
(30, 2, 131, 'v')
(30, 3, 78, 'v')
(30, 14, 110, 'v')
(30, 18, 134, 'v')
(30, 19, 128, 'v')
(30, 23, 117, 'v')
(30, 25, 109, 'v')
(30, 26, 101, 'v')
(30, 30, 0, 'v')
(30, 31, 3, 'v')
(30, 34, 7, 'h')
(30, 36, 103, 'h')
(30, 42, 14, 'h')
(30, 71, 118, 'h')
(30, 131, 153, 'h')
(30, 133, 177, 'h')
(30, 134, 200, 'h')
(31, 0, 63, 'v')
(31, 2, 132, 'v')
(31, 3, 81, 'v')
(31, 14, 111, 'v')
(31, 18, 135, 'v')
(31, 19, 129, 'v')
(31, 23, 118, 'v')
(31, 25, 110, 'v')
(31, 26, 102, 'v')
(31, 30, 3, 'v')
(31, 31, 0, 'v')
(31, 34, 4, 'v')
(31, 36, 100, 'h')
(31, 42, 11, 'h')
(31, 71, 115, 'h')
(31, 131, 150, 'h')
(31, 133, 174, 'h')
(31, 134, 197, 'h')
(32, 22, 38, 'v')
(32, 24, 24, 'v')
(32, 28, 12, 'v')
(32, 32, 0, 'v')
(32, 43, 11, 'v')
(32, 52, 25, 'h')
(32, 57, 34, 'h')
(32, 60, 45, 'h')
(32, 75, 57, 'h')
(32, 82, 68, 'h')
(32, 88, 78, 'h')
(32, 106, 89, 'h')
(33, 33, 0, 'v')
(33, 35, 2, 'v')
(33, 37, 4, 'v')
(33, 38, 4, 'v')
(33, 39, 6, 'v')
(33, 40, 8, 'v')
(33, 41, 10, 'v')
(33, 44, 17, 'v')
(33, 47, 14, 'v')
(33, 48, 29, 'v')
(33, 49, 31, 'v')
(33, 51, 34, 'v')
(33, 54, 27, 'v')
(33, 55, 43, 'v')
(33, 58, 40, 'v')
(33, 64, 57, 'v')
(33, 70, 49, 'v')
(33, 79, 62, 'v')
(33, 80, 70, 'v')
(33, 85, 73, 'v')
(33, 92, 85, 'v')
(33, 98, 83, 'v')
(33, 116, 94, 'v')
(33, 117, 93, 'v')
(33, 118, 88, 'v')
(34, 0, 65, 'v')
(34, 2, 134, 'v')
(34, 3, 85, 'v')
(34, 14, 113, 'v')
(34, 18, 137, 'v')
(34, 19, 131, 'v')
(34, 23, 120, 'v')
(34, 25, 112, 'v')
(34, 26, 104, 'v')
(34, 30, 7, 'v')
(34, 31, 4, 'v')
(34, 34, 0, 'v')
(34, 36, 96, 'v')
(34, 42, 7, 'v')
(34, 71, 111, 'h')
(34, 131, 146, 'h')
(34, 133, 170, 'h')
(34, 134, 193, 'h')
(35, 33, 2, 'v')
(35, 35, 0, 'v')
(35, 37, 2, 'v')
(35, 38, 4, 'v')
(35, 39, 4, 'v')
(35, 40, 6, 'v')
(35, 41, 8, 'v')
(35, 44, 15, 'v')
(35, 47, 14, 'v')
(35, 48, 27, 'v')
(35, 49, 29, 'v')
(35, 51, 32, 'v')
(35, 54, 27, 'v')
(35, 55, 41, 'v')
(35, 58, 40, 'v')
(35, 64, 55, 'v')
(35, 70, 49, 'v')
(35, 79, 62, 'v')
(35, 80, 68, 'v')
(35, 85, 73, 'v')
(35, 92, 83, 'v')
(35, 98, 83, 'v')
(35, 116, 94, 'v')
(35, 117, 93, 'v')
(35, 118, 86, 'v')
(35, 119, 99, 'v')
(36, 0, 75, 'h')
(36, 14, 105, 'h')
(36, 18, 57, 'h')
(36, 19, 49, 'h')
(36, 23, 36, 'h')
(36, 25, 26, 'h')
(36, 26, 16, 'v')
(36, 30, 103, 'v')
(36, 31, 100, 'v')
(36, 34, 96, 'v')
(36, 36, 0, 'v')
(36, 42, 95, 'v')
(36, 50, 14, 'v')
(36, 56, 28, 'v')
(36, 61, 43, 'v')
(36, 71, 67, 'v')
(36, 131, 206, 'h')
(36, 133, 184, 'h')
(36, 134, 163, 'h')
(37, 33, 4, 'h')
(37, 35, 2, 'v')
(37, 37, 0, 'v')
(37, 38, 4, 'v')
(37, 39, 2, 'v')
(37, 40, 4, 'v')
(37, 41, 6, 'v')
(37, 44, 13, 'v')
(37, 47, 14, 'v')
(37, 48, 25, 'v')
(37, 49, 27, 'v')
(37, 51, 30, 'v')
(37, 54, 27, 'v')
(37, 55, 39, 'v')
(37, 58, 40, 'v')
(37, 64, 53, 'v')
(37, 70, 49, 'v')
(37, 79, 62, 'v')
(37, 80, 66, 'v')
(37, 85, 73, 'v')
(37, 92, 81, 'v')
(37, 98, 83, 'v')
(37, 116, 94, 'v')
(37, 117, 93, 'v')
(37, 118, 86, 'v')
(37, 119, 97, 'v')
(37, 120, 92, 'v')
(38, 33, 4, 'v')
(38, 35, 4, 'v')
(38, 37, 4, 'v')
(38, 38, 0, 'v')
(38, 39, 4, 'v')
(38, 40, 6, 'v')
(38, 41, 8, 'v')
(38, 44, 15, 'v')
(38, 47, 10, 'v')
(38, 48, 27, 'v')
(38, 49, 29, 'v')
(38, 51, 32, 'v')
(38, 54, 23, 'v')
(38, 55, 41, 'v')
(38, 58, 36, 'v')
(38, 64, 55, 'v')
(38, 70, 45, 'v')
(38, 79, 58, 'v')
(38, 80, 68, 'v')
(38, 85, 69, 'v')
(38, 92, 83, 'v')
(38, 98, 79, 'v')
(38, 116, 90, 'v')
(38, 117, 89, 'v')
(38, 118, 86, 'v')
(39, 33, 6, 'h')
(39, 35, 4, 'h')
(39, 37, 2, 'v')
(39, 38, 4, 'v')
(39, 39, 0, 'v')
(39, 40, 2, 'v')
(39, 41, 4, 'v')
(39, 44, 11, 'v')
(39, 47, 14, 'v')
(39, 48, 23, 'v')
(39, 49, 25, 'v')
(39, 51, 28, 'v')
(39, 54, 27, 'v')
(39, 55, 37, 'v')
(39, 58, 40, 'v')
(39, 64, 51, 'v')
(39, 70, 49, 'v')
(39, 79, 62, 'v')
(39, 80, 64, 'v')
(39, 85, 73, 'v')
(39, 92, 79, 'v')
(39, 98, 83, 'v')
(39, 116, 94, 'v')
(39, 117, 93, 'v')
(39, 118, 86, 'v')
(39, 119, 95, 'v')
(39, 120, 90, 'v')
(40, 33, 8, 'h')
(40, 35, 6, 'h')
(40, 37, 4, 'h')
(40, 38, 6, 'h')
(40, 39, 2, 'v')
(40, 40, 0, 'v')
(40, 41, 2, 'v')
(40, 44, 9, 'v')
(40, 47, 14, 'v')
(40, 48, 21, 'v')
(40, 49, 23, 'v')
(40, 51, 26, 'v')
(40, 54, 27, 'v')
(40, 55, 35, 'v')
(40, 58, 40, 'v')
(40, 64, 49, 'v')
(40, 70, 49, 'v')
(40, 79, 62, 'v')
(40, 80, 62, 'v')
(40, 85, 73, 'v')
(40, 92, 77, 'v')
(40, 98, 83, 'v')
(40, 116, 94, 'v')
(40, 117, 93, 'v')
(40, 118, 86, 'v')
(40, 119, 93, 'v')
(40, 120, 88, 'v')
(41, 33, 10, 'h')
(41, 35, 8, 'h')
(41, 37, 6, 'h')
(41, 38, 8, 'h')
(41, 39, 4, 'h')
(41, 40, 2, 'v')
(41, 41, 0, 'v')
(41, 44, 7, 'v')
(41, 47, 14, 'v')
(41, 48, 19, 'v')
(41, 49, 21, 'v')
(41, 51, 24, 'v')
(41, 54, 27, 'v')
(41, 55, 33, 'v')
(41, 58, 40, 'v')
(41, 64, 47, 'v')
(41, 70, 49, 'v')
(41, 79, 62, 'v')
(41, 80, 60, 'v')
(41, 85, 73, 'v')
(41, 92, 75, 'v')
(41, 98, 83, 'v')
(41, 116, 94, 'v')
(41, 117, 93, 'v')
(41, 118, 86, 'v')
(41, 119, 91, 'v')
(41, 120, 86, 'v')
(42, 0, 70, 'v')
(42, 2, 139, 'v')
(42, 3, 92, 'v')
(42, 14, 118, 'v')
(42, 18, 142, 'v')
(42, 19, 136, 'v')
(42, 23, 125, 'v')
(42, 25, 117, 'v')
(42, 26, 109, 'v')
(42, 30, 14, 'v')
(42, 31, 11, 'v')
(42, 34, 7, 'v')
(42, 36, 95, 'v')
(42, 42, 0, 'v')
(42, 50, 103, 'v')
(42, 56, 117, 'v')
(42, 61, 132, 'v')
(42, 66, 39, 'v')
(42, 71, 104, 'v')
(42, 131, 139, 'h')
(42, 133, 163, 'h')
(42, 134, 186, 'h')
(43, 22, 47, 'v')
(43, 24, 35, 'v')
(43, 28, 23, 'v')
(43, 32, 11, 'v')
(43, 43, 0, 'v')
(43, 52, 14, 'v')
(43, 57, 23, 'h')
(43, 60, 34, 'h')
(43, 75, 46, 'h')
(43, 82, 57, 'h')
(43, 88, 67, 'h')
(43, 106, 78, 'h')
(44, 33, 17, 'h')
(44, 35, 15, 'h')
(44, 37, 13, 'h')
(44, 38, 15, 'h')
(44, 39, 11, 'h')
(44, 40, 9, 'h')
(44, 41, 7, 'v')
(44, 44, 0, 'v')
(44, 47, 15, 'v')
(44, 48, 12, 'v')
(44, 49, 14, 'v')
(44, 51, 17, 'v')
(44, 54, 28, 'v')
(44, 55, 26, 'v')
(44, 58, 41, 'v')
(44, 64, 40, 'v')
(44, 70, 50, 'v')
(44, 79, 63, 'v')
(44, 80, 53, 'v')
(44, 85, 74, 'v')
(44, 92, 68, 'v')
(44, 98, 84, 'v')
(44, 116, 95, 'v')
(44, 117, 94, 'v')
(44, 118, 87, 'v')
(44, 119, 84, 'v')
(44, 120, 81, 'v')
(45, 4, 123, 'v')
(45, 5, 120, 'v')
(45, 15, 99, 'v')
(45, 16, 100, 'v')
(45, 20, 110, 'v')
(45, 21, 74, 'v')
(45, 27, 51, 'v')
(45, 29, 84, 'v')
(45, 45, 0, 'v')
(45, 46, 31, 'v')
(45, 62, 65, 'h')
(45, 67, 36, 'v')
(45, 68, 65, 'h')
(45, 69, 67, 'v')
(45, 95, 94, 'h')
(45, 137, 148, 'h')
(46, 15, 72, 'v')
(46, 16, 131, 'v')
(46, 20, 79, 'v')
(46, 21, 105, 'v')
(46, 27, 82, 'v')
(46, 29, 53, 'v')
(46, 45, 31, 'v')
(46, 46, 0, 'v')
(46, 53, 52, 'v')
(46, 59, 67, 'v')
(46, 62, 34, 'v')
(46, 67, 67, 'h')
(46, 68, 34, 'v')
(46, 140, 164, 'h')
(46, 142, 184, 'h')
(46, 145, 35, 'v')
(47, 33, 14, 'h')
(47, 35, 14, 'h')
(47, 37, 14, 'h')
(47, 38, 10, 'v')
(47, 39, 14, 'h')
(47, 40, 14, 'v')
(47, 41, 14, 'v')
(47, 44, 15, 'v')
(47, 47, 0, 'v')
(47, 48, 19, 'v')
(47, 49, 21, 'v')
(47, 51, 24, 'v')
(47, 54, 13, 'v')
(47, 55, 33, 'v')
(47, 58, 26, 'v')
(47, 64, 47, 'v')
(47, 70, 35, 'v')
(47, 79, 48, 'v')
(47, 80, 60, 'v')
(47, 85, 59, 'v')
(47, 92, 75, 'v')
(47, 98, 69, 'v')
(47, 116, 80, 'v')
(47, 117, 79, 'v')
(47, 118, 78, 'v')
(47, 119, 91, 'h')
(47, 120, 86, 'h')
(48, 33, 29, 'h')
(48, 35, 27, 'h')
(48, 37, 25, 'h')
(48, 38, 27, 'h')
(48, 39, 23, 'h')
(48, 40, 21, 'h')
(48, 41, 19, 'h')
(48, 44, 12, 'v')
(48, 47, 19, 'v')
(48, 48, 0, 'v')
(48, 49, 2, 'v')
(48, 51, 5, 'v')
(48, 54, 30, 'v')
(48, 55, 14, 'v')
(48, 58, 43, 'v')
(48, 64, 28, 'v')
(48, 70, 52, 'v')
(48, 80, 41, 'v')
(48, 92, 58, 'h')
(48, 118, 89, 'h')
(48, 119, 76, 'h')
(48, 120, 83, 'h')
(49, 33, 31, 'h')
(49, 35, 29, 'h')
(49, 37, 27, 'h')
(49, 38, 29, 'h')
(49, 39, 25, 'h')
(49, 40, 23, 'h')
(49, 41, 21, 'h')
(49, 44, 14, 'h')
(49, 47, 21, 'h')
(49, 48, 2, 'v')
(49, 49, 0, 'v')
(49, 51, 3, 'v')
(49, 54, 30, 'v')
(49, 55, 12, 'v')
(49, 58, 43, 'v')
(49, 64, 26, 'v')
(49, 80, 41, 'h')
(49, 92, 58, 'h')
(49, 118, 89, 'h')
(49, 119, 76, 'h')
(49, 120, 83, 'h')
(50, 0, 89, 'h')
(50, 14, 119, 'h')
(50, 18, 71, 'h')
(50, 19, 63, 'h')
(50, 23, 50, 'h')
(50, 25, 40, 'h')
(50, 26, 30, 'h')
(50, 36, 14, 'v')
(50, 42, 103, 'v')
(50, 50, 0, 'v')
(50, 56, 14, 'v')
(50, 61, 29, 'v')
(50, 66, 122, 'h')
(50, 71, 55, 'v')
(50, 131, 194, 'h')
(50, 133, 172, 'h')
(50, 134, 151, 'h')
(51, 33, 34, 'h')
(51, 35, 32, 'h')
(51, 37, 30, 'h')
(51, 38, 32, 'h')
(51, 39, 28, 'h')
(51, 40, 26, 'h')
(51, 41, 24, 'h')
(51, 44, 17, 'h')
(51, 47, 24, 'h')
(51, 48, 5, 'h')
(51, 49, 3, 'v')
(51, 51, 0, 'v')
(51, 54, 29, 'v')
(51, 55, 9, 'v')
(51, 64, 25, 'h')
(51, 80, 40, 'h')
(51, 92, 57, 'h')
(51, 118, 88, 'h')
(51, 119, 75, 'h')
(51, 120, 82, 'h')
(52, 22, 59, 'v')
(52, 24, 49, 'v')
(52, 28, 37, 'v')
(52, 32, 25, 'v')
(52, 43, 14, 'v')
(52, 52, 0, 'v')
(52, 57, 9, 'v')
(52, 60, 20, 'h')
(52, 75, 32, 'h')
(52, 82, 43, 'h')
(52, 88, 53, 'h')
(52, 106, 64, 'h')
(53, 20, 69, 'h')
(53, 29, 39, 'v')
(53, 46, 52, 'v')
(53, 53, 0, 'v')
(53, 59, 15, 'v')
(53, 62, 54, 'v')
(53, 68, 54, 'v')
(53, 69, 56, 'v')
(53, 74, 28, 'v')
(53, 86, 46, 'v')
(53, 95, 145, 'v')
(53, 97, 150, 'v')
(53, 103, 172, 'v')
(53, 105, 174, 'v')
(53, 108, 62, 'v')
(53, 112, 339, 'v')
(53, 121, 76, 'v')
(53, 122, 355, 'v')
(53, 123, 92, 'v')
(53, 124, 370, 'v')
(53, 125, 107, 'v')
(53, 128, 212, 'v')
(53, 129, 111, 'v')
(53, 136, 217, 'v')
(53, 137, 199, 'v')
(53, 139, 133, 'v')
(53, 140, 158, 'v')
(53, 141, 136, 'v')
(53, 142, 142, 'h')
(54, 33, 27, 'h')
(54, 35, 27, 'h')
(54, 37, 27, 'h')
(54, 38, 23, 'h')
(54, 39, 27, 'h')
(54, 40, 27, 'h')
(54, 41, 27, 'h')
(54, 44, 28, 'h')
(54, 47, 13, 'v')
(54, 48, 30, 'v')
(54, 49, 30, 'v')
(54, 51, 29, 'v')
(54, 54, 0, 'v')
(54, 55, 22, 'v')
(54, 58, 13, 'v')
(54, 64, 36, 'v')
(54, 70, 22, 'v')
(54, 79, 35, 'v')
(54, 80, 49, 'v')
(54, 85, 46, 'v')
(54, 92, 64, 'v')
(54, 98, 56, 'v')
(54, 116, 67, 'v')
(54, 117, 66, 'v')
(54, 118, 67, 'v')
(54, 119, 80, 'h')
(54, 120, 75, 'h')
(55, 33, 43, 'h')
(55, 35, 41, 'h')
(55, 37, 39, 'h')
(55, 38, 41, 'h')
(55, 39, 37, 'h')
(55, 40, 35, 'h')
(55, 41, 33, 'h')
(55, 44, 26, 'h')
(55, 47, 33, 'h')
(55, 48, 14, 'h')
(55, 49, 12, 'h')
(55, 51, 9, 'v')
(55, 54, 22, 'v')
(55, 55, 0, 'v')
(55, 58, 33, 'v')
(55, 64, 16, 'v')
(55, 80, 31, 'h')
(55, 92, 48, 'h')
(55, 118, 79, 'h')
(55, 119, 66, 'h')
(55, 120, 73, 'h')
